Student ID,Gender,Age,School,math_score,reading_score,writing_score,class_performance
4315,Male,17,A,55,82,99,C
4316,Male,18,A,89,54,72,C
4317,Male,17,E,56,81,49,D
4318,Female,17,C,78,85,49,C
4319,Female,21,A,23,50,85,D
4320,Female,17,E,83,49,51,D
4321,Female,19,D,48,94,89,C
4322,Female,20,E,62,,91,B
4323,Male,21,A,68,100,46,C
4324,Male,21,D,95,47,93,C
4325,Female,19,E,82,33,75,D
4326,Female,18,D,96,23,85,D
4327,Female,21,B,66,93,95,B
4328,Female,17,A,42,41,68,F
4329,Female,17,E,42,47,47,F
4330,Female,17,B,90,35,47,F
4331,Female,21,D,78,86,56,C
4332,Male,19,B,45,,37,F
4333,Female,21,B,42,74,30,F
4334,Female,21,C,53,75,93,C
4335,Female,18,E,83,80,25,D
4336,Male,19,C,46,100,96,B
4337,Female,21,C,81,80,95,B
4338,Male,21,B,62,98,81,B
4339,Female,20,E,85,71,59,C
4340,Female,19,A,86,92,45,C
4341,Female,21,C,84,50,83,C
4342,Female,21,A,29,28,28,F
4343,Female,19,D,68,78,46,D
4344,Male,19,B,96,95,75,B
4345,Female,18,B,99,94,64,B
4346,Female,18,C,74,99,90,B
4347,Male,21,A,72,65,37,F
4348,Male,17,E,36,52,91,F
4349,Male,17,E,,52,73,D
4350,Male,20,E,35,46,75,F
4351,Male,19,E,41,74,88,D
4352,Male,18,E,61,67,36,F
4353,Female,18,B,66,29,61,F
4354,Male,17,B,92,80,61,C
4355,Female,21,B,36,86,56,F
4356,Male,18,E,86,90,86,B
4357,Female,21,C,100,59,72,C
4358,Female,17,D,75,60,49,D
4359,Female,17,B,32,61,34,F
4360,Male,21,C,75,64,77,C
4361,Female,19,C,95,90,40,C
4362,Female,17,C,86,49,47,D
4363,Female,18,D,98,100,66,B
4364,Female,20,D,48,26,94,F
4365,Female,21,B,71,31,53,F
4366,Female,18,B,60,90,26,F
4367,Male,21,A,28,,72,F
4368,Female,21,D,65,41,62,F
4369,Male,17,D,59,31,42,F
4370,Female,21,B,,97,69,B
4371,Female,21,D,38,75,28,F
4372,Female,17,C,69,36,57,F
4373,Female,18,A,68,52,85,D
4374,Female,18,A,86,75,,D
4375,Male,21,A,43,34,49,F
4376,Female,21,E,84,57,50,D
4377,Female,21,D,89,26,33,F
4378,Male,17,D,65,28,57,F
4379,Female,20,D,89,82,37,D
4380,Male,20,C,49,69,59,F
4381,Male,19,B,90,80,38,D
4382,Female,17,E,36,68,72,F
4383,Male,17,D,9,47,74,F
4384,Female,21,D,64,88,80,C
4385,Female,17,E,65,100,95,B
4386,Female,17,B,96,90,48,C
4387,Male,19,D,59,57,69,D
4388,Female,19,C,85,42,82,D
4389,Male,20,A,74,37,81,D
4390,Male,17,A,36,74,56,F
4391,Female,18,C,74,84,57,C
4392,Male,18,A,51,38,86,F
4393,Male,17,D,78,54,61,D
4394,Female,20,B,59,61,67,D
4395,Female,19,B,54,29,60,F
4396,Female,17,D,34,97,61,D
4397,Male,21,C,90,20,48,C
4398,Male,19,D,,91,92,B
4399,Male,18,E,38,51,52,F
4400,Female,21,D,,69,72,D
4401,Male,18,A,64,37,95,D
4402,Female,20,C,,66,98,C
4403,Female,19,B,95,48,,F
4404,Female,18,D,42,94,64,D
4405,Female,18,A,77,61,88,C
4406,Male,21,A,92,25,,D
4407,Male,17,B,98,92,90,A
4408,Male,21,C,53,93,50,D
4409,Male,21,D,42,47,74,F
4410,Female,19,A,99,98,84,A
4411,Male,17,D,81,48,67,D
4412,Female,19,E,94,34,34,F
4413,Female,20,B,46,44,84,F
4414,Female,18,A,93,64,89,B
4415,Male,17,C,79,58,28,F
4416,Female,21,C,76,39,40,F
4417,Female,21,C,98,95,66,B
4418,Female,18,B,41,61,86,D
4419,Male,21,A,50,35,58,F
4420,Male,20,E,59,35,,D
4421,Female,18,D,81,86,73,B
4422,Male,19,B,93,46,98,C
4423,Male,17,E,100,96,69,B
4424,Male,19,B,67,100,93,B
4425,Female,17,E,48,74,91,C
4426,Male,20,C,31,27,,F
4427,Male,17,E,26,46,54,F
4428,Female,17,B,31,91,75,D
4429,Male,21,E,33,64,86,D
4430,Female,18,D,87,39,84,C
4431,Male,18,A,95,91,77,B
4432,Male,21,B,,37,72,D
4433,Male,18,A,44,63,58,F
4434,Female,19,A,97,54,69,C
4435,Male,20,E,57,39,98,D
4436,Female,18,E,71,43,43,F
4437,Female,17,A,100,40,74,C
4438,Female,17,C,99,59,67,C
4439,Female,17,D,38,,71,D
4440,Female,17,E,46,48,36,F
4441,Male,17,D,57,33,97,D
4442,Female,20,B,,61,90,C
4443,Female,20,C,46,75,59,D
4444,Female,20,C,68,72,64,D
4445,Male,19,E,27,52,64,F
4446,Female,19,D,30,67,97,D
4447,Female,18,C,40,44,57,F
4448,Female,21,C,37,,91,D
4449,Female,20,E,38,85,88,C
4450,Female,21,A,67,54,,D
4451,Female,19,E,58,76,96,C
4452,Female,20,B,61,35,77,F
4453,Male,20,A,49,60,60,F
4454,Female,21,B,97,,34,D
4455,Male,18,B,28,65,99,D
4456,Female,19,D,32,95,42,F
4457,Male,17,D,69,98,74,B
4458,Female,20,B,97,75,27,D
4459,Male,20,B,41,62,76,F
4460,Female,21,D,51,81,85,C
4461,Male,21,C,82,72,54,D
4462,Female,19,B,47,59,,D
4463,Male,18,B,41,55,71,F
4464,Male,20,D,49,,28,F
4465,Male,21,A,27,48,69,F
4466,Female,20,A,30,94,28,F
4467,Male,17,A,53,60,44,F
4468,Female,20,D,99,47,44,D
4469,Female,20,D,71,37,48,F
4470,Male,21,E,37,89,23,C
4471,Male,19,E,97,40,33,F
4472,Male,18,E,37,64,79,D
4473,Male,18,B,42,37,39,F
4474,Male,18,A,34,52,,F
4475,Female,19,E,87,81,60,C
4476,Male,20,A,97,34,61,D
4477,Male,18,C,90,28,82,D
4478,Male,17,E,94,56,49,D
4479,Female,21,B,94,33,73,D
4480,Female,21,E,54,63,93,C
4481,Female,19,A,99,82,97,A
4482,Female,20,E,58,86,92,C
4483,Female,19,C,95,74,55,C
4484,Female,18,C,98,37,62,D
4485,Female,21,E,62,65,28,F
4486,Male,20,D,56,52,70,F
4487,Male,18,B,93,51,35,F
4488,Male,21,B,79,70,46,D
4489,Female,20,D,70,49,57,F
4490,Female,17,A,28,65,27,F
4491,Female,18,D,64,28,62,F
4492,Male,17,D,70,25,33,F
4493,Female,17,B,43,,30,F
4494,Female,17,E,38,67,89,D
4495,Female,21,D,39,45,91,F
4496,Female,17,E,82,58,88,C
4497,Male,17,A,60,,42,D
4498,Female,19,B,95,90,64,B
4499,Female,18,A,,83,27,F
4500,Male,17,B,46,32,86,F
4501,Female,21,B,46,49,81,F
4502,Female,18,E,90,59,54,D
4503,Male,21,E,70,100,84,B
4504,Male,21,E,37,39,46,F
4505,Female,18,D,94,34,33,F
4506,Female,19,D,48,86,45,F
4507,Male,17,D,95,30,33,F
4508,Male,17,B,83,31,29,F
4509,Female,17,D,44,77,,F
4510,Male,17,C,80,63,32,F
4511,Male,18,B,56,68,53,F
4512,Female,21,D,34,79,93,D
4513,Female,20,C,25,89,89,D
4514,Female,21,B,52,34,62,F
4515,Male,20,E,72,58,64,D
4516,Female,21,D,33,51,75,F
4517,Female,18,D,,98,46,C
4518,Male,21,C,64,35,85,D
4519,Female,20,D,40,59,99,D
4520,Female,19,C,40,51,44,F
4521,Female,21,E,45,72,96,C
4522,Male,17,E,59,82,33,F
4523,Female,19,C,53,,28,F
4524,Male,20,C,91,84,57,C
4525,Female,19,E,34,54,74,F
4526,Female,19,E,43,95,52,D
4527,Female,19,E,52,89,69,C
4528,Male,18,B,32,25,56,F
4529,Male,21,A,62,99,62,C
4530,Female,19,C,88,86,67,B
4531,Male,21,A,81,47,78,D
4532,Male,18,D,66,63,92,C
4533,Female,21,E,87,65,41,D
4534,Male,17,A,27,32,30,F
4535,Female,20,A,42,80,25,F
4536,Male,18,C,44,40,50,F
4537,Male,19,A,53,91,29,F
4538,Male,18,D,30,76,71,F
4539,Male,17,E,52,60,53,F
4540,Female,21,C,38,86,32,F
4541,Male,17,C,43,40,88,F
4542,Female,18,E,36,74,46,F
4543,Male,20,D,65,58,71,D
4544,Male,19,D,60,36,56,F
4545,Male,19,D,38,46,38,F
4546,Female,21,D,95,75,43,C
4547,Female,18,C,30,62,96,D
4548,Female,21,B,100,28,95,C
4549,Female,17,B,67,85,34,D
4550,Female,20,A,48,86,,C
4551,Female,21,B,67,51,71,D
4552,Female,18,C,68,87,97,B
4553,Female,21,D,44,90,27,F
4554,Male,19,A,,71,39,D
4555,Male,19,B,66,75,35,F
4556,Female,18,C,44,43,75,F
4557,Female,17,D,68,,44,F
4558,Female,20,E,59,32,39,F
4559,Male,17,D,61,78,92,C
4560,Female,18,A,69,94,56,C
4561,Female,20,A,46,54,23,F
4562,Female,17,E,30,50,35,F
4563,Male,19,A,80,44,77,D
4564,Female,18,D,53,87,84,C
4565,Female,21,B,51,52,60,F
4566,Female,21,D,32,61,77,F
4567,Male,21,B,52,34,48,F
4568,Female,19,B,57,49,73,F
4569,Male,20,E,56,53,96,D
4570,Male,17,C,59,87,29,F
4571,Male,20,E,67,74,39,D
4572,Female,19,A,85,60,66,C
4573,Male,19,B,36,30,67,F
4574,Male,18,D,26,48,70,F
4575,Male,18,D,66,32,64,F
4576,Female,21,E,73,86,47,D
4577,Female,19,E,88,81,52,C
4578,Female,19,B,73,64,43,D
4579,Female,19,E,100,95,96,A
4580,Female,18,B,77,62,87,C
4581,Male,20,C,74,,53,F
4582,Male,20,A,36,90,28,F
4583,Female,19,A,79,79,69,C
4584,Female,21,E,97,76,,B
4585,Male,19,A,26,61,45,F
4586,Female,21,A,43,,82,F
4587,Male,20,C,53,89,93,C
4588,Female,20,D,89,58,28,F
4589,Male,21,D,49,86,17,C
4590,Male,18,B,58,33,28,F
4591,Male,17,E,52,86,54,D
4592,Female,17,D,89,58,46,D
4593,Female,19,B,0,90,66,B
4594,Male,17,D,32,44,69,F
4595,Female,19,D,50,50,41,F
4596,Male,21,B,45,85,94,C
4597,Male,20,D,83,38,64,D
4598,Female,18,E,88,63,48,D
4599,Female,18,C,65,,87,C
4600,Male,20,B,81,28,33,F
4601,Male,17,D,47,61,74,D
4602,Male,17,D,39,57,77,F
4603,Male,17,C,76,44,43,F
4604,Male,21,D,,57,60,F
4605,Female,17,C,60,51,44,F
4606,Male,18,A,100,80,37,C
4607,Male,19,B,43,49,53,F
4608,Male,19,C,30,39,82,F
4609,Male,19,B,,51,43,F
4610,Male,19,C,100,35,75,C
4611,Male,17,C,59,,57,D
4612,Female,20,B,64,57,75,D
4613,Female,17,D,36,72,52,F
4614,Male,19,C,88,73,43,D
4615,Male,19,C,77,63,91,C
4616,Male,19,A,84,64,93,B
4617,Male,20,D,84,29,69,D
4618,Female,21,E,81,90,32,D
4619,Female,17,C,36,82,85,D
4620,Female,21,C,87,91,93,A
4621,Female,21,C,68,60,92,C
4622,Female,19,D,63,100,65,C
4623,Male,20,C,92,63,55,C
4624,Female,18,B,87,61,34,D
4625,Female,21,C,55,84,38,F
4626,Female,17,B,60,40,50,F
4627,Female,17,C,,55,64,F
4628,Female,21,C,38,64,,D
4629,Male,20,A,25,73,61,F
4630,Male,17,D,63,90,91,B
4631,Female,19,C,44,,71,F
4632,Female,19,D,53,80,53,D
4633,Female,21,A,92,43,53,D
4634,Male,19,D,68,89,,D
4635,Female,17,D,79,,33,D
4636,Female,18,D,52,72,8,F
4637,Male,19,E,57,34,98,D
4638,Male,20,C,95,65,91,B
4639,Female,20,A,39,64,69,F
4640,Female,21,D,50,90,56,D
4641,Male,20,B,51,77,92,C
4642,Female,19,A,38,38,40,F
4643,Female,19,A,55,,97,D
4644,Female,19,B,76,51,36,F
4645,Female,17,B,33,94,70,D
4646,Male,19,A,37,60,1,D
4647,Female,17,D,93,66,60,C
4648,Female,19,E,90,41,25,F
4649,Female,20,B,69,,47,D
4650,Female,18,D,100,48,76,C
4651,Female,17,B,87,52,64,D
4652,Female,21,C,69,93,28,D
4653,Female,19,D,37,74,69,D
4654,Female,17,C,55,81,,D
4655,Male,17,C,2,31,53,F
4656,Female,21,C,74,79,44,D
4657,Male,21,E,61,28,70,F
4658,Male,18,B,72,38,41,F
4659,Male,17,A,,100,35,C
4660,Female,17,C,100,91,45,C
4661,Male,19,E,94,79,35,D
4662,Male,17,E,63,,26,F
4663,Male,18,B,86,34,57,F
4664,Male,19,C,33,29,63,F
4665,Female,21,B,42,56,32,F
4666,Male,21,D,62,88,52,D
4667,Female,18,B,26,100,60,D
4668,Female,20,C,79,30,63,F
4669,Male,18,C,80,88,,C
4670,Female,17,E,26,66,39,F
4671,Female,17,E,67,98,97,B
4672,Female,21,E,86,82,64,C
4673,Male,18,E,62,84,74,C
4674,Female,17,B,46,86,57,D
4675,Male,20,D,62,85,49,D
4676,Male,21,A,32,30,60,F
4677,Male,19,B,31,69,88,D
4678,Female,19,D,75,58,,F
4679,Female,19,A,25,85,86,D
4680,Female,18,A,97,99,77,A
4681,Female,19,D,96,27,27,F
4682,Female,17,B,33,83,97,C
4683,Female,18,D,63,88,72,C
4684,Female,21,B,89,95,38,C
4685,Male,19,B,92,85,44,C
4686,Female,20,D,78,57,55,D
4687,Female,17,A,,69,95,C
4688,Male,17,A,89,31,87,D
4689,Female,20,C,85,57,45,D
4690,Male,19,B,75,74,53,D
4691,Female,18,C,53,98,62,C
4692,Male,21,C,73,59,50,D
4693,Female,18,C,70,66,42,F
4694,Female,18,C,60,66,95,C
4695,Female,17,D,58,57,89,D
4696,Female,20,D,32,42,55,F
4697,Male,21,C,59,76,64,D
4698,Female,21,A,91,72,,B
4699,Male,20,A,95,62,89,B
4700,Male,18,B,90,36,34,F
4701,Female,18,C,76,45,52,F
4702,Female,19,B,39,68,63,F
4703,Female,17,C,90,96,58,B
4704,Female,17,D,63,32,63,F
4705,Female,21,D,36,66,47,F
4706,Female,18,D,66,75,51,D
4707,Female,17,D,88,44,57,D
4708,Male,19,B,66,97,,D
4709,Female,20,E,56,72,93,C
4710,Female,21,D,56,93,38,D
4711,Female,19,C,70,90,26,D
4712,Female,21,D,86,26,76,D
4713,Male,20,E,38,66,51,F
4714,Male,21,B,54,46,92,D
4715,Female,18,E,30,,52,F
4716,Female,17,B,33,91,91,C
4717,Male,17,D,36,68,98,D
4718,Male,19,A,34,29,51,F
4719,Male,18,B,32,80,68,D
4720,Male,17,D,38,86,75,D
4721,Male,21,D,46,61,92,D
4722,Male,18,C,60,71,100,C
4723,Female,20,A,61,,46,F
4724,Female,18,D,73,75,28,F
4725,Female,17,E,87,86,46,C
4726,Male,18,E,62,25,85,F
4727,Female,20,D,,55,100,C
4728,Female,18,B,31,26,89,F
4729,Male,17,E,86,80,28,D
4730,Female,19,E,57,84,92,C
4731,Female,20,B,57,46,31,F
4732,Female,17,A,28,57,61,F
4733,Female,18,C,60,37,45,F
4734,Female,19,A,34,95,81,C
4735,Female,18,D,71,44,26,F
4736,Female,21,E,42,61,33,F
4737,Male,20,C,36,90,42,F
4738,Female,17,C,49,59,77,D
4739,Female,17,A,96,35,75,D
4740,Female,20,E,53,,31,F
4741,Male,19,D,82,69,71,C
4742,Male,20,E,36,56,,F
4743,Male,17,E,31,37,61,F
4744,Male,19,D,53,97,36,D
4745,Female,19,A,93,,81,B
4746,Female,19,B,72,46,56,F
4747,Male,17,C,86,42,82,C
4748,Male,21,C,50,80,26,F
4749,Female,21,B,38,77,36,F
4750,Female,17,B,64,45,50,F
4751,Male,21,B,86,32,74,D
4752,Female,19,B,40,25,34,F
4753,Male,19,E,42,70,35,F
4754,Male,19,D,,82,67,D
4755,Female,18,A,28,49,55,F
4756,Female,21,D,88,,44,F
4757,Male,20,D,80,76,55,C
4758,Male,19,D,30,78,28,F
4759,Female,17,E,53,37,65,F
4760,Male,18,E,49,32,25,F
4761,Female,17,C,31,32,44,F
4762,Female,18,D,52,84,57,D
4763,Male,18,A,57,70,76,D
4764,Male,20,C,60,97,60,C
4765,Male,20,D,34,63,60,F
4766,Female,19,A,25,,59,F
4767,Female,19,A,60,,38,D
4768,Female,18,E,78,42,82,D
4769,Male,19,E,85,100,91,A
4770,Female,21,C,76,88,43,D
4771,Male,18,B,51,26,81,F
4772,Male,21,A,51,46,50,F
4773,Female,17,C,59,77,84,C
4774,Male,17,A,,81,44,D
4775,Male,18,E,87,94,88,B
4776,Female,17,E,74,33,90,D
4777,Male,20,A,79,78,45,D
4778,Female,18,C,,43,63,F
4779,Female,21,E,56,74,84,C
4780,Male,20,D,40,42,96,F
4781,Male,17,D,100,50,91,B
4782,Female,18,E,48,67,88,D
4783,Male,18,B,95,77,63,C
4784,Female,17,D,44,98,89,C
4785,Male,21,C,44,37,,F
4786,Male,17,C,13,73,55,F
4787,Female,17,E,92,99,86,A
4788,Female,21,B,37,39,52,F
4789,Female,19,D,87,65,48,D
4790,Female,21,D,42,21,38,D
4791,Female,19,D,81,76,93,B
4792,Male,19,A,55,58,92,D
4793,Female,18,A,87,59,77,C
4794,Female,20,D,,100,63,C
4795,Female,21,A,69,33,67,F
4796,Female,18,E,47,96,82,C
4797,Male,19,D,83,100,85,B
4798,Male,17,E,40,95,68,D
4799,Female,18,B,38,38,44,F
4800,Male,19,B,45,27,89,F
4801,Female,18,B,29,31,96,F
4802,Male,20,E,93,57,26,F
4803,Female,17,A,4,78,48,F
4804,Female,21,D,64,33,55,F
4805,Female,17,D,31,8,27,F
4806,Female,21,C,45,40,52,F
4807,Female,21,B,86,100,92,A
4808,Female,21,C,88,63,93,B
4809,Male,21,E,45,68,74,D
4810,Female,17,C,37,43,94,F
4811,Female,17,D,26,91,80,D
4812,Female,18,B,60,89,55,D
4813,Male,20,B,42,52,90,D
4814,Male,20,B,29,87,93,D
4815,Male,17,B,53,74,35,F
4816,Female,17,D,,84,52,F
4817,Male,18,E,67,37,93,D
4818,Male,17,D,59,77,44,D
4819,Female,21,E,99,63,85,B
4820,Female,18,D,27,59,60,F
4821,Male,17,C,52,39,61,F
4822,Male,17,A,37,98,78,C
4823,Male,21,D,51,62,67,D
4824,Male,19,C,73,80,,C
4825,Male,19,E,83,70,98,B
4826,Female,18,D,35,87,66,D
4827,Female,20,A,79,32,60,F
4828,Male,17,B,95,83,74,B
4829,Male,21,C,43,53,35,F
4830,Male,21,C,70,78,63,C
4831,Male,17,C,48,68,83,D
4832,Male,21,A,31,73,39,F
4833,Female,20,A,26,64,33,F
4834,Male,19,D,64,36,52,F
4835,Female,21,E,,25,46,F
4836,Female,18,A,50,67,46,F
4837,Female,18,E,77,43,38,F
4838,Female,21,B,85,25,25,F
4839,Female,19,A,82,60,35,F
4840,Female,17,D,31,,22,D
4841,Female,20,E,40,30,92,F
4842,Male,19,A,100,68,51,C
4843,Male,20,C,44,71,68,D
4844,Female,18,A,44,69,66,F
4845,Female,19,C,28,69,99,D
4846,Female,17,E,45,71,90,D
4847,Male,19,E,36,28,54,F
4848,Female,20,A,94,33,48,F
4849,Male,18,A,,38,64,F
4850,Male,17,D,50,,40,D
4851,Female,20,E,,61,38,F
4852,Female,17,A,56,99,93,B
4853,Male,19,C,48,41,70,F
4854,Male,20,D,56,95,56,D
4855,Male,19,D,99,26,77,D
4856,Female,17,A,30,56,52,F
4857,Male,18,E,,80,38,D
4858,Female,18,B,90,46,70,D
4859,Male,18,A,52,92,72,C
4860,Female,18,C,49,62,90,D
4861,Male,20,B,63,78,57,D
4862,Female,20,C,46,68,49,F
4863,Male,18,B,62,28,,F
4864,Male,21,A,42,30,95,F
4865,Female,20,D,76,55,87,C
4866,Female,21,B,83,42,45,F
4867,Female,19,A,52,41,25,F
4868,Female,18,B,,41,82,F
4869,Male,17,E,65,84,66,C
4870,Female,17,B,99,94,82,A
4871,Female,19,C,25,37,99,F
4872,Male,20,C,100,67,61,C
4873,Female,20,C,98,47,86,C
4874,Male,20,A,72,15,39,F
4875,Male,20,B,50,68,94,C
4876,Female,20,A,66,27,84,F
4877,Male,21,D,79,30,12,D
4878,Male,19,C,52,,72,F
4879,Female,19,B,,43,67,F
4880,Female,20,E,45,98,84,C
4881,Female,21,C,69,47,66,D
4882,Male,17,E,40,51,92,D
4883,Female,17,B,28,35,100,F
4884,Male,19,B,74,66,62,D
4885,Male,18,B,52,61,52,F
4886,Female,17,D,76,45,96,C
4887,Male,17,D,85,,94,A
4888,Male,17,C,49,84,28,F
4889,Male,21,B,52,27,95,F
4890,Male,21,B,100,31,30,F
4891,Male,18,B,50,,43,F
4892,Male,20,A,49,73,91,C
4893,Male,20,B,39,64,87,D
4894,Male,17,D,89,39,83,C
4895,Female,17,D,98,28,58,D
4896,Male,21,E,98,66,69,C
4897,Female,18,E,84,,30,F
4898,Female,17,D,58,85,78,C
4899,Male,20,A,80,43,98,C
4900,Male,18,D,,83,92,B
4901,Female,17,B,61,30,38,F
4902,Female,20,E,38,62,52,F
4903,Male,17,E,98,75,80,B
4904,Female,19,C,,28,63,F
4905,Male,20,B,46,82,48,F
4906,Female,20,B,81,45,77,D
4907,Male,18,B,39,31,70,F
4908,Female,20,D,63,37,69,F
4909,Male,18,E,36,99,62,D
4910,Male,21,B,77,59,99,C
4911,Male,20,B,31,40,,F
4912,Male,17,D,95,36,86,C
4913,Male,17,E,,61,72,F
4914,Female,19,E,49,88,91,C
4915,Male,18,E,99,86,35,C
4916,Female,20,C,61,39,,D
4917,Female,17,D,30,39,83,F
4918,Female,18,A,93,79,77,B
4919,Female,21,E,92,71,,B
4920,Female,21,E,73,92,,C
4921,Male,19,B,57,91,58,D
4922,Male,17,B,45,65,96,D
4923,Female,20,E,6,65,25,F
4924,Male,21,A,31,72,56,F
4925,Male,18,C,43,71,58,F
4926,Male,18,E,49,46,87,D
4927,Male,18,C,70,29,33,F
4928,Female,20,A,47,93,86,C
4929,Female,19,E,76,89,96,B
4930,Female,18,D,,52,75,F
4931,Male,18,B,96,54,84,C
4932,Male,18,C,62,57,99,C
4933,Female,17,D,97,37,36,F
4934,Female,21,A,31,53,91,F
4935,Male,20,D,31,71,85,D
4936,Male,17,C,45,92,78,C
4937,Male,17,D,55,81,83,C
4938,Female,21,A,94,42,,C
4939,Female,19,B,44,83,35,F
4940,Female,18,C,47,82,63,D
4941,Female,18,E,94,95,30,C
4942,Male,20,D,75,85,31,D
4943,Male,17,E,53,40,82,F
4944,Female,21,B,39,56,52,F
4945,Male,20,A,74,70,27,F
4946,Female,20,B,96,81,69,B
4947,Male,19,D,72,98,45,C
4948,Female,19,C,55,25,95,F
4949,Male,21,C,59,64,81,D
4950,Female,19,D,,81,33,F
4951,Male,18,D,41,90,58,D
4952,Female,21,E,73,40,31,F
4953,Male,19,E,34,,79,F
4954,Male,20,B,94,47,83,C
4955,Female,18,A,41,30,75,F
4956,Male,21,C,94,68,65,C
4957,Female,18,D,41,30,55,F
4958,Male,21,B,,44,45,D
4959,Male,21,B,99,83,,C
4960,Female,18,E,27,35,77,F
4961,Male,17,D,33,88,79,D
4962,Male,21,B,70,63,60,D
4963,Female,20,D,33,40,74,F
4964,Male,17,D,75,61,53,D
4965,Female,19,E,78,37,35,F
4966,Female,21,C,69,80,98,B
4967,Male,18,E,88,89,28,D
4968,Male,17,E,76,81,,C
4969,Female,19,E,92,30,27,F
4970,Male,21,A,73,41,82,D
4971,Male,21,B,38,68,25,F
4972,Female,17,B,39,64,46,F
4973,Male,18,B,92,38,51,D
4974,Female,20,E,43,95,95,C
4975,Male,18,B,47,46,88,D
4976,Female,18,A,,69,78,C
4977,Male,21,D,100,29,88,C
4978,Female,17,C,27,41,34,F
4979,Male,17,B,37,73,80,D
4980,Female,19,D,51,86,88,C
4981,Male,21,E,93,80,74,B
4982,Female,20,E,37,51,93,D
4983,Female,17,D,45,89,18,C
4984,Male,21,D,100,61,91,B
4985,Female,18,A,63,39,67,F
4986,Male,17,A,62,55,97,C
4987,Female,20,C,41,86,50,F
4988,Male,17,B,82,25,57,F
4989,Female,19,B,69,77,47,D
4990,Female,17,D,79,49,41,F
4991,Male,21,C,74,44,76,D
4992,Female,19,A,,41,48,F
4993,Female,21,D,76,64,77,C
4994,Male,21,A,44,39,59,F
4995,Male,18,D,87,72,86,B
4996,Male,17,A,68,79,,C
4997,Female,19,C,34,92,73,D
4998,Male,17,E,34,83,50,F
4999,Female,17,D,89,32,,F
5000,Female,20,D,82,84,81,B
5001,Male,19,A,49,100,81,C
5002,Male,20,D,74,,41,C
5003,Female,20,C,97,73,93,B
5004,Male,18,C,36,55,,F
5005,Male,18,C,84,72,65,C
5006,Female,19,C,93,74,47,C
5007,Male,19,A,65,,33,F
5008,Female,20,A,65,28,62,F
5009,Female,17,B,27,84,46,F
5010,Female,21,D,61,35,72,F
5011,Female,21,D,39,99,67,D
5012,Male,19,A,31,90,56,F
5013,Female,18,A,61,87,75,C
5014,Female,21,D,90,65,85,B
5015,Male,18,A,71,39,60,F
5016,Female,20,C,93,84,97,A
5017,Female,21,A,86,,56,D
5018,Male,21,A,51,65,28,F
5019,Female,18,E,71,67,28,F
5020,Male,19,C,65,43,51,F
5021,Female,17,C,28,34,36,F
5022,Male,17,E,32,46,98,F
5023,Female,19,A,45,42,58,F
5024,Female,20,B,38,,90,C
5025,Female,18,C,26,92,42,F
5026,Female,19,B,85,98,44,C
5027,Female,20,C,47,,82,D
5028,Male,20,C,79,51,69,D
5029,Male,19,A,60,29,62,F
5030,Female,17,A,94,38,49,D
5031,Male,20,E,31,87,79,D
5032,Male,19,E,38,92,,F
5033,Female,17,A,32,41,31,F
5034,Male,19,B,57,38,76,F
5035,Male,19,D,84,96,92,A
5036,Female,19,B,96,,44,D
5037,Female,18,A,58,,85,C
5038,Male,17,A,35,57,75,F
5039,Male,21,D,41,36,73,F
5040,Female,17,E,63,88,92,B
5041,Male,19,E,64,25,67,F
5042,Male,19,C,61,83,77,C
5043,Male,20,E,44,82,44,F
5044,Male,18,D,69,59,,F
5045,Female,17,D,33,47,47,F
5046,Female,17,B,38,30,58,F
5047,Female,18,B,73,39,72,D
5048,Female,19,B,61,48,28,F
5049,Female,18,A,88,41,34,F
5050,Female,18,B,79,90,97,B
5051,Female,21,B,90,4,83,D
5052,Female,21,C,90,87,,D
5053,Female,17,A,25,40,41,F
5054,Female,21,D,25,53,32,F
5055,Female,17,B,93,54,56,D
5056,Male,21,B,26,28,100,F
5057,Male,17,C,38,58,63,F
5058,Female,18,D,75,82,62,C
5059,Female,21,B,48,42,47,F
5060,Male,20,C,74,40,49,F
5061,Male,21,E,29,69,72,F
5062,Male,20,A,30,35,43,F
5063,Female,20,A,80,35,63,F
5064,Male,21,B,87,95,100,A
5065,Female,21,E,28,99,10,F
5066,Female,21,E,32,68,81,D
5067,Male,20,C,74,69,80,C
5068,Male,19,B,37,39,78,F
5069,Male,19,A,74,23,48,F
5070,Male,17,B,87,68,71,C
5071,Male,17,A,60,70,32,F
5072,Male,18,B,41,66,68,F
5073,Female,18,C,63,39,45,F
5074,Male,18,C,35,39,88,F
5075,Male,19,D,68,67,68,D
5076,Male,21,D,63,90,99,B
5077,Male,20,E,88,85,100,A
5078,Male,18,C,75,99,48,C
5079,Male,17,D,67,61,53,D
5080,Female,21,D,84,76,67,C
5081,Male,21,C,82,50,60,D
5082,Female,18,A,69,47,86,D
5083,Female,21,D,32,88,43,F
5084,Female,21,E,73,26,46,F
5085,Female,18,E,62,79,89,C
5086,Female,17,A,97,76,33,D
5087,Female,17,A,33,28,41,F
5088,Male,17,E,74,74,97,B
5089,Female,21,D,,40,76,F
5090,Male,19,B,31,86,49,F
5091,Male,20,A,54,28,95,F
5092,Female,20,C,94,35,59,D
5093,Male,20,A,86,51,61,D
5094,Female,17,E,83,25,100,D
5095,Male,18,B,71,,89,C
5096,Male,21,B,83,84,39,D
